movieId,imdbId,tmdbId
5163,0092576,20465
5164,0108395,35614
5165,0080057,7219
5167,0039645,18649
5169,0038057,17058
5170,0278295,13950
5171,0268695,2135
5172,0290212,15186
5174,0099566,31651
5177,0035015,965
5180,0080813,16149
5181,0080836,54287
5184,0080855,10935
5187,0080889,32030
5193,0080948,15310
5197,0081060,27458
5198,0081070,14807
5199,0081071,14729
5200,0081109,46973
5202,0081176,39543
5204,0081182,3418
5205,0081184,30924
5206,0081186,14929
5208,0081237,18910
5211,0081249,26200
5213,0081268,38147
5214,0076489,24032
5217,0082924,11333
5218,0268380,425
5219,0120804,1576
5220,0284490,5851
5222,0264761,15647
5223,0256259,25110
5224,0282864,38880
5225,0245574,1391
5226,0085154,18172
5227,0055774,24248
5230,0040679,17804
5235,0105459,13006
5237,0083169,10627
5238,0081420,42750
5241,0081480,28124
5244,0081506,15119
5245,0081518,55792
5246,0081529,12705
5247,0076729,11006
5248,0086325,15120
5250,0081562,21629
5252,0081609,2371
5253,0081614,73134
5254,0187738,36586
5258,0262432,18292
5264,0250305,15028
5265,0266452,9275
5266,0258000,4547
5267,0265662,14635
5268,0248190,29135
5269,0254686,1791
5272,0279065,35651
5277,0087222,53426
5279,0102103,17990
5282,0257756,11560
5283,0283111,11452
5284,0245407,18435
5288,0083590,26851
5290,0058100,34276
5291,0042876,548
5292,0076723,11590
5293,0264472,1537
5294,0264616,12149
5295,0191074,44373
5296,0253867,11812
5297,0266391,35080
5298,0219822,441
5299,0259446,8346
5300,0050086,14168
5301,0072705,32617
5303,0099892,2565
5304,0038890,307
5305,0095989,15482
5306,0093854,45878
5308,0094137,12154
5309,0098966,11630
5310,0090196,25133
5311,0081738,21970
5312,0264935,11892
5313,0277296,9334
5316,0157583,10491
5319,0247586,18079
5323,0211443,11470
5324,0282687,16643
5325,0275309,1282
5329,0235737,11468
5330,0274868,292917
5332,0088758,73462
5333,0047892,26030
5334,0099204,10164
5335,0088931,42048
5336,0079013,62001
5337,0101701,28117
5339,0104466,28384
5340,0065916,46691
5341,0071746,27094
5342,0091647,26725
5343,0108311,17168
5345,0098513,56179
5346,0100934,5203
5347,0231448,13201
5348,0278823,9689
5349,0145487,557
5351,0289054,44768
5352,0077234,1815
5353,0068326,55106
5355,0074292,32037
5356,0073043,39154
5357,0110157,24767
5358,0100196,33796
5359,0102753,32221
5360,0086397,28466
5361,0103247,12227
5363,0241760,10985
5364,0250797,2251
5365,0239234,2894
5366,0103253,20712
5367,0091578,11240
5368,0052600,46592
5371,0078916,5425
5372,0045591,14117
5373,0050634,38360
5375,0038589,28907
5377,0276751,245
5378,0121765,1894
5379,0247199,4012
5380,0278500,9026
5382,0077523,15417
5383,0052905,11791
5385,0077838,13963
5386,0050858,23102
5387,0278435,1957
5388,0278504,320
5389,0166813,9023
5390,0254199,27834
5391,0268690,17734
5392,0049038,24010
5394,0044557,24005
5395,0071532,44800
5397,0044916,24008
5398,0056406,53229
5399,0047422,1936
5400,0164184,4614
5401,0279493,12277
5404,0090570,15677
5409,0105219,13153
5410,0067756,811
5412,0080097,163907
5414,0280486,3132
5415,0279778,9583
5416,0298798,18408
5417,0285441,13245
5418,0258463,2501
5419,0267913,9637
5420,0245562,12100
5421,0238924,16857
5423,0210065,10394
5425,0244479,15813
5431,0077621,34130
5433,0090021,17898
5435,0061770,27945
5436,0051739,43139
5437,0091472,30194
5438,0100135,10169
5440,0041866,13909
5442,0103184,41805
5444,0275847,11544
5445,0181689,180
5446,0252444,9555
5447,0286179,57022
5448,0314166,17710
5449,0280590,2022
5450,0258273,50035
5451,0265591,9719
5452,0107438,11982
5453,0107443,27224
5454,0104897,12251
5455,0102573,88818
5456,0111653,30114
5458,0308506,21972
5459,0120912,608
5460,0289408,59387
5462,0305396,17043
5463,0253556,6278
5464,0257044,4147
5466,0269499,14651
5467,0244094,96238
5468,0050084,15096
5470,0044744,20324
5471,0089798,49370
5472,0068156,14902
5473,0072976,42254
5474,0068837,1842
5475,0065234,2721
5476,0220506,11442
5477,0254455,1364
5478,0271367,8869
5479,0267626,8665
5480,0243585,10996
5481,0295178,818
5482,0276033,18357
5483,0303353,29047
5484,0303243,45861
5485,0271219,39141
5489,0079641,6404
5490,0074205,19133
5492,0061653,43915
5493,0061810,24130
5497,0059557,23728
5498,0058888,3780
5500,0088286,8764
5501,0295427,13908
5502,0286106,2675
5504,0287717,9488
5505,0279113,9962
5506,0309377,9573
5507,0295701,7451
5508,0274309,2750
5513,0327036,20337
5514,0292066,27062
5515,0120263,34070
5516,0274117,6173
5517,0232083,10305
5518,0082054,42337
5521,0093780,10081
5522,0073631,11484
5523,0180052,11692
5524,0300532,9266
5525,0246772,3640
5526,0255589,8653
5527,0256276,30072
5528,0265459,9357
5529,0261289,12771
5530,0258153,9296
5532,0280424,26942
5538,0088885,11243
5539,0090799,19975
5540,0082186,10323
5541,0102059,9595
5544,0080025,24750
5546,0094597,24038
5548,0090966,9941
5550,0049452,39833
5553,0094025,10859
5555,0083336,10725
5556,0295254,9544
5561,0103125,13571
5563,0269095,13536
5564,0283026,20616
5568,0087507,16806
5569,0068833,15516
5570,0117883,9299
5572,0303714,10611
5573,0265808,12770
5574,0293662,4108
5576,0177746,46466
5577,0280760,9685
5580,0106315,16370
5581,0099128,18913
5582,0103924,14361
5584,0099512,18943
5585,0101821,32685
5587,0089274,18477
5589,0107212,33506
5591,0110557,41582
5596,0100666,34086
5598,0108258,23470
5600,0080117,233
5601,0039111,19049
5602,0048281,5506
5603,0044829,32961
5604,0044876,32568
5605,0171685,29698
5606,0098354,22244
5607,0292542,19460
5608,0250258,575
5609,0308208,10550
5610,0280460,9034
5611,0240510,9093
5612,0280380,9039
5613,0283832,1958
5614,0274497,23550
5615,0245171,68569
5617,0274812,11013
5618,0245429,129
5620,0256415,11529
5621,0290095,10771
5622,0330136,38951
5624,0245479,44635
5625,0179098,31005
5628,0281364,2110
5629,0298388,15173
5630,0289765,9533
5632,0280491,4107
5633,0246677,10575
5635,0265307,15720
5636,0271259,9260
5637,0101898,21828
5638,0058379,1682
5639,0064373,39462
5640,0197521,18983
5642,0079668,33831
5643,0095895,24348
5644,0035211,19140
5646,0098575,37606
5647,0119068,34600
5649,0051554,11868
5650,0086373,12921
5651,0058230,19953
5652,0103977,53049
5653,0060315,10772
5654,0093113,77079
5655,0082362,74899
5657,0099581,12719
5659,0042898,43438
5660,0058557,3092
5662,0120536,15313
5663,0276816,12590
5664,0297037,37964
5665,0211465,7501
5666,0292644,1809
5667,0283084,13768
5668,0283139,10994
5669,0310793,1430
5670,0328962,19973
5672,0313487,12600
5673,0272338,8051
5675,0291502,12779
5678,0227984,1613
5679,0298130,565
5680,0298744,14112
5682,0252480,15192
5684,0145937,21925
5685,0296166,30309
5686,0318034,16646
5689,0101453,12647
5690,0095327,12477
5691,0107254,10285
5692,0068931,19403
5693,0076666,11009
5694,0086361,10805
5696,0081696,17496
5697,0081617,40969
5699,0080031,5917
5700,0081693,31278
5702,0081747,47942
5705,0081777,15668
5707,0081974,19429
5712,0082085,11644
5714,0082111,36133
5722,0082183,19123
5723,0082200,26560
5726,0082242,24274
5730,0082332,17205
5732,0082351,10863
5733,0082353,31679
5735,0077533,12237
5737,0121262,15902
5738,0223249,
5739,0223250,15904
5740,0223251,97251
5741,0082370,12579
5744,0082404,70971
5746,0082431,28893
5747,0082432,11646
5749,0082449,24634
5752,0082477,21764
5753,0082490,22435
5761,0082648,38665
5766,0082696,47957
5768,0082763,16471
5769,0082764,63443
5770,0082776,22171
5773,0082801,19507
5775,0082816,75596
5777,0082894,17450
5782,0082949,1672
5783,0303326,35935
5784,0288477,9645
5785,0322802,9012
5787,0270707,13440
5788,0286261,12454
5791,0120679,1360
5792,0299117,13441
5794,0209933,14626
5796,0061452,12208
5797,0087075,11905
5799,0053804,1941
5800,0058212,26685
5801,0060921,31918
5802,0058756,19662
5803,0297181,8427
5804,0304669,9021
5806,0246266,28988
5808,0210382,13526
5809,0280665,9280
5810,0298203,65
5812,0297884,10712
5815,0297162,10167
5816,0295297,672
5817,0273435,16351
5818,0313196,542
5819,0308411,36584
5820,0314725,30192
5823,0101844,50677
5824,0280870,2165
5825,0036112,25037
5826,0042895,11617
5827,0108633,24909
5829,0263734,34341
5830,0055207,18993
5832,0283644,29229
5833,0280609,11880
5836,0051745,1377
5839,0099669,12716
5840,0099266,12717
5841,0102782,13888
5843,0103112,10750
5844,0082951,44247
5851,0083006,47888
5852,0083033,20472
5853,0081455,9538
5856,0083089,49934
5859,0083111,12528
5864,0083170,26325
5867,0083190,11524
5869,0083232,32077
5872,0246460,36669
5873,0283530,17187
5874,0293815,10426
5875,0295238,32625
5876,0258068,8198
5878,0287467,64
5879,0271263,13376
5880,0283160,15074
5881,0307479,2103
5882,0133240,9016
5883,0283632,16028
5888,0118767,20992
5890,0279064,6007
5891,0077713,25239
5892,0071671,42453
5893,0110308,25284
5894,0177898,125337
5896,0213121,35612
5898,0084749,13945
5899,0058777,14433
5900,0289848,9932
5901,0262396,13369
5902,0268126,2757
5903,0238380,7299
5907,0066065,26356
5909,0290329,4241
5910,0083260,37335
5914,0083281,30142
5915,0083284,17360
5916,0083326,31695
5919,0083557,38849
5923,0083598,41760
5925,0083629,40219
5927,0083642,16363
5929,0083686,171
5930,0083693,73116
5932,0083702,42124
5933,0083717,25297
5935,0083739,11564
5937,0083789,4202
5938,0083806,17590
5940,0083869,28940
5941,0303933,13497
5942,0302640,11852
5943,0252076,7303
5944,0253754,201
5945,0257360,2755
5949,0220580,10856
5951,0300214,18602
5952,0167261,121
5954,0307901,1429
5955,0168786,13435
5956,0217505,3131
5957,0313737,2642
5958,0282120,14317
5959,0272207,11022
5960,0099091,24249
5961,0099160,9491
5962,0106453,2149
5963,0054743,20139
5965,0075968,19067
5967,0050629,25848
5968,0100143,14931
5969,0110613,11317
5970,0102492,4032
5971,0096283,8392
5974,0033152,12232
5975,0049934,11706
5976,0105809,61265
5979,0050147,26946
5980,0071222,16938
5981,0055894,21143
5983,0045917,20424
5984,0073115,4561
5985,0249371,4435
5987,0199727,18002
5989,0264464,640
5991,0299658,1574
5992,0274558,590
5993,0290210,13560
5994,0309912,29339
5995,0253474,423
5996,0305973,28028
5998,0106753,18773
6001,0085794,262
6002,0282698,15395
6003,0290538,4912
6005,0330069,23626
6006,0305711,12090
6009,0246498,36273
6012,0295289,9582
6013,0257568,10628
6014,0271668,11078
6016,0317248,598
6017,0274428,27744
6021,0075675,11222
6022,0103671,13199
6023,0057869,8073
6024,0118772,26393
6025,0106500,15278
6027,0101748,14667
6029,0057083,18692
6030,0056023,15734
6031,0052918,34148
6032,0079477,20813
6037,0084737,19415
6039,0088414,5968
6040,0282209,10727
6041,0280653,9045
6042,0311320,9082
6044,0086978,80965
6045,0115781,14469
6046,0071334,55909
6049,0106833,61807
6056,0265116,44164
6057,0326769,12253
6058,0309593,9358
6059,0292506,1647
6060,0280720,9027
6062,0308514,21189
6063,0303361,10894
6064,0049291,28528
6065,0052911,34783
6067,0160611,12490
6068,0039737,26761
6073,0055597,43028
6074,0083885,65300
6077,0083908,4193
6078,0083943,10724
6082,0085622,42136
6083,0085640,28307
6091,0084228,8219
6092,0084234,27088
6093,0084237,10150
6094,0085852,20980
6095,0084266,16407
6100,0084329,8288
6101,0084335,15600
6102,0083449,52083
6104,0084352,11949
6105,0084354,42134
6107,0084422,42130
6111,0084469,23942
6114,0084488,37997
6115,0084489,27609
6118,0084549,127
6119,0084555,14645
6120,0084556,27726
6122,0084597,21923
6123,0084628,1563
6124,0084633,17132
6126,0084654,2262
6127,0084675,52772
6130,0084704,76395
6132,0084719,30874
6133,0084725,30363
6134,0084728,49409
6139,0084776,48249
6140,0084777,29702
6141,0084786,24830
6143,0084814,9699
6144,0084821,48561
6148,0084899,47955
6153,0084945,23943
6154,0301181,26454
6155,0251127,9919
6156,0300471,6038
6157,0287978,9480
6158,0283426,14873
6159,0299458,13132
6160,0303297,22707
6161,0317234,18302
6162,0302674,1956
6163,0291579,12112
6166,0106701,12139
6169,0085248,24883
6170,0078872,17264
6171,0068441,3426
6173,0104522,33221
6176,0071866,26173
6177,0091575,33055
6178,0059573,33364
6179,0093771,33851
6180,0100442,31598
6182,0057581,22233
6183,0053172,4952
6184,0074851,991
6185,0279331,4911
6186,0279111,16072
6187,0289992,11615
6188,0302886,11635
6191,0279977,35824
6192,0315543,102
6195,0324080,105024
6196,0306685,10623
6197,0278731,9613
6200,0089343,42035
6201,0091374,21867
6203,0102303,6524
6204,0107563,11244
6205,0095665,77233
6207,0266971,21801
6211,0301978,14633
6212,0305669,10678
6213,0314353,9567
6214,0290673,979
6215,0298408,13819
6216,0161860,1591
6217,0256359,24186
6218,0286499,455
6219,0269347,10632
6220,0310357,10929
6221,0235412,170400
6222,0236640,16229
6223,0283003,12079
6228,0035417,23159
6230,0069765,42459
6232,0060182,15347
6233,0106466,44968
6234,0075995,37258
6235,0099776,8996
6237,0047030,17729
6238,0099699,12157
6239,0052948,11571
6241,0086087,10293
6242,0178868,2671
6243,0218553,9669
6244,0096028,45129
6245,0065054,42618
6247,0066579,66027
6249,0285462,9557
6250,0285531,6171
6251,0323642,13691
6252,0264150,11523
6254,0028597,14675
6259,0036182,18992
6260,0046247,29912
6263,0264395,10782
6264,0298814,9341
6265,0325537,9776
6266,0286788,10735
6267,0283897,16425
6268,0316188,25461
6269,0334416,51927
6270,0100998,12516
6271,0070460,1675
6272,0116261,62184
6273,0042593,17057
6279,0281820,6016
6280,0266465,8409
6281,0183649,1817
6283,0275277,11299
6285,0304328,21052
6286,0311519,7294
6287,0305224,9506
6288,0280477,14290
6290,0251736,2662
6291,0300140,12093
6293,0245573,42383
6294,0245803,11817
6296,0310281,13370
6297,0311289,8326
6298,0328099,13411
6299,0301727,11516
6300,0236027,10180
6301,0067800,994
6303,0066769,10514
6304,0109327,14237
6305,0060390,1714
6306,0327920,14308
6308,0091396,9930
6311,0250371,16651
6313,0100611,108553
6314,0108442,12661
6315,0092214,29355
6316,0078504,24961
6317,0055832,26866
6318,0102411,31633
6319,0102465,20978
6320,0102849,47762
6321,0100691,47329
6322,0310910,10743
6323,0309698,2832
6325,0360916,19153
6327,0342275,38868
6330,0274711,11458
6331,0334405,16636
6332,0306841,18736
6333,0290334,36658
6334,0290145,46989
6335,0118926,20689
6337,0285861,15394
6338,0317303,10708
6339,0301414,22016
6341,0308878,22958
6344,0237993,10989
6345,0088915,1816
6347,0086946,17667
6349,0086998,15259
6350,0092067,10515
6351,0290664,45069
6352,0099969,117269
6356,0050468,22201
6357,0049314,11424
6358,0045963,34857
6365,0234215,604
6367,0309530,10720
6368,0281724,51230
6370,0283900,1555
6373,0315327,310
6374,0314786,5146
6375,0304081,30055
6377,0266543,12
6378,0317740,9654
6379,0295700,9902
6380,0342172,2260
6382,0332639,18385
6383,0322259,584
6385,0298228,1088
6386,0060748,5921
6390,0050972,43239
6394,0066831,21717
6397,0027552,59950
6403,0063663,33564
6404,0044000,43361
6405,0043067,6646
6408,0071143,147729
6409,0044413,38732
6410,0074281,15462
6411,0054759,22386
6412,0031225,43828
6415,0093267,47715
6416,0059358,29586
6419,0100200,111815
6422,0059711,21027
6423,0105481,37264
6424,0102603,11890
6426,0048055,18721
6427,0066279,37662
6428,0065134,11916
6432,0056956,42986
6433,0019760,26317
6435,0043887,40683
6436,0108330,8092
6437,0038279,18200
6440,0101410,290
6441,0064072,11463
6442,0103791,2470
6443,0020691,42640
6447,0060355,1403
6448,0059183,10243
6450,0050490,37103
6452,0051878,40085
6453,0025456,47684
6454,0100211,2263
6457,0054310,18780
6458,0060177,19728
6459,0043461,26205
6460,0057427,3009
6461,0054428,6643
6462,0065150,18972
6464,0119215,14817
6466,0102456,41791
6467,0039739,49842
6471,0089009,29627
6473,0091164,36372
6474,0117959,30529
6476,0102900,2071
6477,0036377,43516
6478,0068853,33638
6480,0062362,32489
6482,0329028,10152
6483,0339034,31246
6484,0329717,11375
6485,0337711,20694
6488,0293116,18300
6492,0308671,39088
6493,0318283,17813
6497,0060814,4708
6500,0070634,35669
6502,0289043,170
6503,0305357,9471
6506,0286635,9581
6508,0241223,15486
6509,0071141,216
6510,0106447,47676
6512,0057259,44736
6513,0031602,18569
6515,0029808,52758
6517,0103747,61225
6518,0099587,18886
6521,0079510,42176
6522,0058324,39231
6523,0104926,18722
6525,0093660,40634
6526,0101991,20645
6528,0066402,19753
6530,0074811,11482
6531,0107146,70912
6533,0069495,6949
6534,0286716,1927
6535,0333780,10327
6536,0165982,14411
6537,0181852,296
6538,0324133,302
6539,0325980,22
6541,0311429,8698
6542,0308476,554
6544,0291538,34840
6545,0300015,17920
6546,0251777,40947
6547,0322659,32235
6548,0172156,8961
6550,0274166,9486
6552,0301199,3472
6554,0280696,25921
6555,0233418,24259
6557,0113533,68927
6558,0101635,11894
6559,0110364,20726
6561,0053084,12649
6564,0325703,1996
6565,0329575,4464
6566,0338459,12279
6567,0252299,9104
6568,0342167,33339
6569,0278487,47232
6570,0314170,71714
6571,0319769,54580
6572,0286947,4613
6573,0068240,12530
6576,0071706,29805
6577,0102202,24993
6578,0058265,53021
6579,0055256,430
6581,0066249,5185
6583,0094764,21512
6584,0061177,21449
6585,0070915,4984
6586,0328828,8273
6587,0299930,8046
6591,0318411,8094
6593,0322330,10330
6595,0257076,9257
6596,0306734,9499
6597,0310149,17180
6598,0308508,15292
6599,0054599,12491
6602,0094793,27814
6609,0058715,24192
6610,0064437,10237
6611,0045274,833
6612,0103888,26755
6613,0069946,42470
6614,0099819,3101
6615,0329101,6466
6617,0316356,2055
6618,0286112,11770
6619,0263757,14926
6620,0305206,2771
6623,0285879,54390
6624,0313911,10923
6625,0109369,17745
6626,0106536,79888
6629,0045888,18573
6630,0051776,37451
6631,0107504,41759
6635,0098160,41944
6636,0090103,8992
6638,0086525,19053
6639,0062467,11206
6642,0102915,13154
6643,0046438,18148
6644,0091830,54898
6645,0066434,636
6646,0062430,3055
6649,0054412,43048
6650,0041546,11898
6652,0068768,14881
6655,0050251,43226
6658,0078721,9051
6659,0100814,9362
6660,0040725,19542
6662,0057413,936
6663,0075066,12268
6664,0088944,10999
6665,0079073,33521
6666,0068361,4593
6667,0120472,34044
6668,0235060,12276
6669,0044741,3782
6670,0287969,36629
6671,0099040,2891
6672,0309061,12722
6678,0099731,20815
6679,0308808,19433
6684,0067445,6619
6686,0288045,10610
6690,0284491,38874
6695,0301470,11351
6697,0326806,30246
6699,0301684,22200
6700,0301524,2722
6702,0325258,13778
6703,0304711,9616
6705,0320244,1415
6707,0303816,11547
6708,0325805,7270
6709,0285823,1428
6711,0335266,153
6713,0291350,33320
6718,0089222,27590
6719,0087384,52734
6720,0104647,14603
6721,0103285,10617
6722,0105839,10618
6724,0070510,11293
6725,0078239,36759
6727,0063671,19383
6728,0056632,53650
6729,0086992,40775
6730,0077369,9584
6731,0088993,8408
6732,0064418,14030
6734,0104850,2687
6735,0079826,16323
6739,0042209,23325
6741,0075930,31579
6742,0097557,40353
6743,0034928,23033
6744,0089730,19064
6747,0053571,43041
6748,0078908,28942
6749,0029440,37025
6750,0313792,10739
6751,0331468,12767
6753,0327137,13156
6754,0320691,277
6755,0281686,9707
6760,0310154,36791
6763,0266489,7288
6764,0327850,10159
6765,0328589,10934
6768,0309820,5653
6770,0314412,20
6771,0362511,18113
6772,0318202,5168
6773,0286244,9662
6774,0086541,837
6775,0284262,20303
6776,0282674,19666
6777,0055031,821
6779,0078199,37672
6780,0103882,1358
6782,0097728,11475
6783,0031885,776
6784,0075244,40440
6785,0047472,16563
6786,0089424,11703
6787,0074119,891
6789,0115561,12531
6790,0267287,10881
6791,0092603,11832
6792,0120125,51300
6793,0103786,11806
6794,0106375,10438
6795,0090735,36349
6796,0101507,650
6797,0101516,10337
6798,0074256,8446
6800,0090859,9874
6803,0087909,29161
6804,0088967,21627
6805,0112750,9501
6807,0085959,4543
6808,0065207,11046
6809,0088272,11707
6810,0102945,7442
6811,0110759,14425
6812,0100514,6723
6813,0059221,13343
6814,0087062,16969
6815,0089346,11338
6816,0094138,13339
6818,0091251,25237
6820,0210070,9871
6821,0079576,33258
6822,0106350,71940
6826,0063591,20238
6827,0110169,33783
6829,0104376,47898
6832,0102768,11364
6834,0108569,55950
6836,0053593,31634
6837,0031593,43739
6839,0311941,14874
6848,0076271,30315
6849,0066344,13765
6850,0104695,12772
6852,0061809,18900
6855,0216578,62124
6856,0035575,3087
6857,0107692,14282
6858,0056291,11502
6859,0033532,29451
6860,0102460,21219
6862,0313443,2116
6863,0332379,1584
6864,0380275,28236
6867,0340377,2056
6868,0335563,4997
6869,0340468,8439
6870,0327056,322
6872,0317676,11059
6873,0138524,11775
6874,0266697,24
6879,0313542,11329
6880,0324216,9373
6881,0311648,1550
6882,0339579,5493
6883,0325055,28200
6884,0312549,10629
6885,0199626,10944
6886,0294357,9839
6887,0316465,13920
6888,0306047,4256
6889,0328880,10009
6890,0363589,1807
6892,0314676,30141
6893,0064505,10536
6896,0090015,42044
6898,0313670,1376
6899,0092532,31397
6900,0075765,50374
6902,0165832,20312
6905,0105480,135890
6907,0110044,2348
6908,0050197,44591
6909,0325655,10389
6910,0071276,18979
6918,0048956,897
6920,0065531,11657
6924,0036348,50553
6927,0308383,10922
6928,0322023,43708
6931,0339607,30349
6932,0323944,13537
6934,0242653,605
6935,0363510,33222
6936,0319343,10719
6940,0337961,1836
6942,0314331,508
6944,0101862,11846
6945,0373175,50314
6946,0318155,10715
6947,0311113,8619
6948,0343121,21525
6949,0321442,14892
6950,0338188,12146
6951,0312528,10588
6952,0348836,4970
6953,0315733,470
6954,0338135,11042
6955,0169624,579140
6957,0307987,10147
6958,0338094,10756
6959,0300556,9562
6961,0104237,11012
6963,0293088,30068
6966,0099365,9556
6967,0037635,13581
6970,0050307,24203
6971,0101829,9065
6972,0118125,44479
6973,0104265,4823
6974,0099615,10168
6975,0119167,10234
6976,0069341,38939
6977,0102526,10952
6978,0102943,14022
6979,0086567,860
6981,0048452,48035
6983,0036969,22744
6985,0019254,780
6986,0016641,31510
6987,0010323,234
6989,0085615,8289
6990,0079240,11583
6991,0087365,11002
6992,0109951,6472
6993,0091167,5143
6994,0102004,11384
6995,0065832,5227
6996,0102034,8010
6997,0104427,10410
6998,0107148,47095
6999,0104452,10407
7000,0102070,9292
7001,0077745,11850
7002,0100151,48745
7003,0102181,2297
7004,0099938,951
7005,0102216,10804
7007,0102266,9319
7008,0070849,1643
7009,0104756,2007
7010,0101316,10995
7011,0091495,8047
7012,0100201,2612
7013,0048424,3112
7014,0107711,10413
7015,0102598,2611
7016,0093692,1825
7017,0105104,10538
7018,0100404,11092
7019,0093793,18410
7020,0102721,14904
7021,0102729,19065
7022,0266308,3176
7023,0107156,9261
7024,0073650,5336
7025,0102443,23908
7026,0094072,14671
7027,0090022,11509
7028,0100449,10729
7029,0076590,29437
7030,0105211,20763
7031,0107927,2047
7032,0100485,14249
7033,0093936,10021
7034,0150662,11634
7035,0088194,14746
7036,0090142,11824
7037,0103030,8222
7038,0210358,20067
7039,0105585,12395
7040,0090180,9846
7041,0111477,23719
7042,0090563,11986
7043,0056663,1626
7044,0100935,483
7045,0100944,10166
7046,0094332,6069
7047,0090350,11018
7048,0119807,11676
7051,0059903,3681
7054,0041594,43436
7055,0028333,20325
7056,0022286,17687
7057,0026714,19075
7058,0039566,41465
7059,0037120,17641
7060,0070239,12545
7061,0031210,27972
7062,0055798,898
7063,0068182,2000
7064,0038348,648
7065,0004972,618
7067,0059229,19120
7068,0054632,4024
7069,0067372,11316
7070,0040724,3089
7071,0072417,29845
7072,0031971,995
7073,0058586,1594
7074,0015163,32318
7075,0049096,11839
7076,0062765,916
7077,0011841,31509
7078,0030287,1976
7079,0031455,31685
7080,0024034,3062
7081,0024166,34456
7082,0056575,12708
7083,0090110,42045
7084,0069097,11610
7085,0058571,4939
7086,0030637,25016
7087,0087892,15927
7088,0053146,40423
7089,0071129,7857
7090,0299977,79
7091,0023027,13912
7092,0026071,70881
7095,0076327,37749
7096,0307385,30140
7099,0087544,81
7101,0101745,11821
7102,0092925,10023
7104,0078723,11519
7107,0077578,15659
7111,0066319,38953
7112,0061328,74544
7115,0073582,20126
7116,0046911,827
7118,0093207,20043
7119,0099316,16814
7120,0326820,4368
7121,0041090,25431
7122,0060908,17685
7123,0102511,2742
7124,0214730,22010
7126,0074749,32040
7127,0102818,48129
7130,0059084,24134
7132,0026778,37719
7134,0087280,9063
7135,0054389,1818
7136,0062695,255
7137,0318374,10744
7139,0298845,10511
7140,0354696,180399
7141,0342804,22289
7143,0325710,616
7146,0343172,96393
7147,0319061,587
7149,0337741,6964
7150,0338466,1792
7151,0335119,3635
7153,0167260,122
7154,0304415,11820
7155,0337909,8696
7156,0317910,12698
7158,0315983,11093
7159,0304857,47952
7160,0340855,504
7161,0349205,11007
7162,0159365,2289
7163,0338337,9620
7164,0316396,10601
7165,0335013,52036
7167,0304229,13433
7168,0287963,35712
7169,0360139,14844
7171,0364930,37088
7172,0346094,31026
7173,0343135,5966
7174,0350194,24034
7175,0329691,10718
7176,0371280,40427
7178,0071577,11034
7182,0060636,52867
7184,0061089,65012
7185,0093828,44801
7186,0101625,27465
7187,0092646,83726
7190,0065911,131313
7191,0103827,34151
7193,0098987,9548
7194,0051429,1937
7195,0043503,26712
7198,0093737,17258
7199,0323633,34681
7205,0073906,14815
7206,0050706,427
7207,0054469,43049
7208,0033553,3022
7209,0046487,778
7210,0038762,3088
7211,0043915,23152
7212,0041498,23567
7215,0037382,22584
7216,0033717,27725
7217,0039302,16227
7218,0036244,980
7219,0033149,16933
7222,0028346,37833
7223,0042369,18995
7224,0040185,43759
7225,0076578,5205
7226,0292610,2017
7227,0061122,38606
7228,0104009,14239
7234,0047528,405
7235,0296042,9696
7236,0072730,4917
7238,0052080,5055
7239,0064639,40140
7241,0050585,29933
7243,0006864,3059
7244,0054673,22727
7247,0062803,11708
7248,0290879,27329
7249,0067589,42514
7250,0066193,20444
7254,0289879,1954
7255,0335559,13476
7256,0379557,11194
7257,0315824,12634
7258,0314498,13505
7259,0365957,14114
7260,0345551,15708
7261,0337579,21301
7262,0337917,20483
7263,0349825,14292
7265,0309987,1278
7266,0307109,18841
7274,0073282,29473
7279,0073901,7008
7284,0105636,22004
7285,0328538,11023
7288,0013140,35227
7289,0070694,29852
7290,0039825,23001
7292,0086955,11221
7293,0343660,1824
7294,0361925,16784
7297,0323872,11083
7299,0329388,337
7300,0067927,11951
7301,0042619,43376
7302,0015400,28963
7303,0052738,2576
7305,0090738,19345
7306,0221344,14430
7307,0089153,12775
7308,0089421,9838
7310,0091828,2099
7311,0031385,42852
7313,0099575,6470
7314,0301777,20032
7316,0361467,11132
7317,0356150,9352
7318,0335345,615
7319,0331953,11217
7320,0338096,10677
7321,0315297,13572
7322,0349079,30735
7323,0301357,338
7324,0317648,2023
7325,0335438,9384
7326,0258816,25935
7327,0060827,797
7330,0041967,70113
7332,0050397,56188
7333,0035753,29084
7334,0074554,1723
7336,0064118,41876
7338,0049674,43323
7340,0089393,24548
7345,0358349,17047
7346,0265208,10591
7347,0363988,1586
7348,0360009,11169
7352,0329767,156
7353,0109447,2778
7354,0107473,10433
7357,0050839,43236
7359,0094288,40752
7360,0363547,924
7361,0338013,38
7362,0364045,11081
7364,0332658,16941
7365,0351461,1720
7366,0300051,9541
7367,0335245,5516
7369,0331632,11024
7371,0276919,553
7372,0277941,10544
7373,0167190,1487
7374,0299172,13700
7375,0337697,11137
7376,0351977,11358
7377,0301976,13573
7379,0318974,10733
7380,0327679,14442
7381,0327247,2122
7382,0326977,25300
7383,0323939,14576
7386,0049833,6844
7387,0077402,923
7389,0060782,3591
7391,0074923,26176
7395,0042327,33839
